2019-05-24T21:34:36.781887  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 0
26-05-2019--00-40-13  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 7
26-05-2019--00-40-13  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 4
26-05-2019--00-40-16  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
26-05-2019--00-40-17  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
26-05-2019--00-40-17  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 6
26-05-2019--00-40-17  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
26-05-2019--00-40-21  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
26-05-2019--00-40-23  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
26-05-2019--00-40-26  -  [DB] database returned None for page_id: Formula_König, passage_idx: 0
26-05-2019--00-40-28  -  [DB] database returned None for page_id: Charlotte_Brontë, passage_idx: 0
26-05-2019--00-40-32  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
26-05-2019--00-40-32  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-40-36  -  [DB] database returned None for page_id: Thérèse_Raquin, passage_idx: 0
26-05-2019--00-40-40  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 20
26-05-2019--00-40-42  -  [DB] database returned None for page_id: Björk, passage_idx: 16
26-05-2019--00-40-43  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
26-05-2019--00-40-48  -  [DB] database returned None for page_id: Kantō_region, passage_idx: 0
26-05-2019--00-40-51  -  [DB] database returned None for page_id: Māui_-LRB-mythology-RRB-, passage_idx: 7
26-05-2019--00-40-54  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
26-05-2019--00-40-54  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 3
26-05-2019--00-40-57  -  [DB] database returned None for page_id: Christine_Daaé, passage_idx: 0
26-05-2019--00-40-57  -  [DB] database returned None for page_id: Julio_Cortázar, passage_idx: 0
26-05-2019--00-40-58  -  [DB] database returned None for page_id: Björk, passage_idx: 16
26-05-2019--00-41-04  -  [DB] database returned None for page_id: Les_Misérables_-LRB-2012_film-RRB-, passage_idx: 0
26-05-2019--00-41-06  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-41-08  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 1
26-05-2019--00-41-09  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
26-05-2019--00-41-10  -  [DB] database returned None for page_id: NOFV-Oberliga_Süd, passage_idx: 0
26-05-2019--00-41-11  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-41-12  -  [DB] database returned None for page_id: Björn_Ulvaeus, passage_idx: 0
26-05-2019--00-41-13  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-41-14  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
26-05-2019--00-41-14  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-41-14  -  [DB] database returned None for page_id: Frédéric_Auguste_Bartholdi, passage_idx: 0
26-05-2019--00-41-14  -  [DB] database returned None for page_id: Björk, passage_idx: 16
26-05-2019--00-41-16  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
26-05-2019--00-41-19  -  [DB] database returned None for page_id: Björn_Ulvaeus, passage_idx: 0
26-05-2019--00-41-20  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
26-05-2019--00-41-21  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 20
26-05-2019--00-41-23  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
26-05-2019--00-41-23  -  [DB] database returned None for page_id: Fárbauti, passage_idx: 2
26-05-2019--00-41-23  -  [DB] database returned None for page_id: Penélope_Cruz, passage_idx: 0
26-05-2019--00-41-23  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
26-05-2019--00-41-24  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 7
26-05-2019--00-41-24  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 10
26-05-2019--00-41-28  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 0
26-05-2019--00-41-33  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-41-34  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
26-05-2019--00-41-36  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-41-38  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 2
26-05-2019--00-41-38  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 0
26-05-2019--00-41-38  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-41-40  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
26-05-2019--00-41-40  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 20
26-05-2019--00-41-40  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 0
26-05-2019--00-41-46  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-41-52  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 7
26-05-2019--00-41-53  -  [DB] database returned None for page_id: Rafael_Benítez, passage_idx: 0
26-05-2019--00-41-54  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-41-58  -  [DB] database returned None for page_id: Reichsführer-SS, passage_idx: 0
26-05-2019--00-41-59  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 19
26-05-2019--00-41-59  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 0
26-05-2019--00-41-59  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 1
26-05-2019--00-41-59  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 2
26-05-2019--00-41-59  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 13
26-05-2019--00-42-04  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
26-05-2019--00-42-07  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-42-09  -  [DB] database returned None for page_id: Björk, passage_idx: 16
26-05-2019--00-42-11  -  [DB] database returned None for page_id: Frédéric_Auguste_Bartholdi, passage_idx: 0
26-05-2019--00-42-12  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
26-05-2019--00-42-22  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 2
26-05-2019--00-42-22  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 1
26-05-2019--00-42-22  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 0
26-05-2019--00-42-23  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 0
26-05-2019--00-42-26  -  [DB] database returned None for page_id: Ātman_-LRB-Hinduism-RRB-, passage_idx: 0
26-05-2019--00-42-26  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
26-05-2019--00-42-34  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
26-05-2019--00-42-36  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
26-05-2019--00-42-37  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
26-05-2019--00-42-37  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 8
26-05-2019--00-42-37  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 0
26-05-2019--00-42-37  -  [DB] database returned None for page_id: Daniela_Hantuchová, passage_idx: 9
26-05-2019--00-42-39  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 1
26-05-2019--00-42-39  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 2
26-05-2019--00-42-39  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 0
26-05-2019--00-42-41  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
26-05-2019--00-42-42  -  [DB] database returned None for page_id: Café_Society_-LRB-film-RRB-, passage_idx: 0
26-05-2019--00-42-42  -  [DB] database returned None for page_id: Don_Balón_Award, passage_idx: 0
26-05-2019--00-42-42  -  [DB] database returned None for page_id: Trophées_UNFP_du_football, passage_idx: 0
26-05-2019--00-42-42  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
26-05-2019--00-42-47  -  [DB] database returned None for page_id: Night_Attack_at_Târgovişte, passage_idx: 0
26-05-2019--00-42-50  -  [DB] database returned None for page_id: Édith_Piaf, passage_idx: 0
26-05-2019--00-42-50  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-42-51  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-42-56  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
26-05-2019--00-43-09  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
26-05-2019--00-43-09  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
26-05-2019--00-43-10  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-43-10  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-43-13  -  [DB] database returned None for page_id: Stefan_Kapičić, passage_idx: 0
26-05-2019--00-43-14  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
26-05-2019--00-43-14  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 13
26-05-2019--00-43-14  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 24
26-05-2019--00-43-14  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 14
26-05-2019--00-43-14  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 0
26-05-2019--00-43-14  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 3
26-05-2019--00-43-14  -  [DB] database returned None for page_id: Zlatan_Ibrahimović, passage_idx: 2
26-05-2019--00-43-17  -  [DB] database returned None for page_id: Henri_Poincaré, passage_idx: 0
26-05-2019--00-43-17  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
26-05-2019--00-43-18  -  [DB] database returned None for page_id: Demián_Bichir, passage_idx: 4
26-05-2019--00-43-23  -  [DB] database returned None for page_id: Copa_América, passage_idx: 0
26-05-2019--00-43-23  -  [DB] database returned None for page_id: 2011_Copa_América, passage_idx: 0
26-05-2019--00-43-25  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
26-05-2019--00-43-27  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
26-05-2019--00-43-27  -  [DB] database returned None for page_id: Māui_-LRB-mythology-RRB-, passage_idx: 7
26-05-2019--00-43-27  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
26-05-2019--00-43-27  -  [DB] database returned None for page_id: Gisele_Bündchen, passage_idx: 17
26-05-2019--00-43-28  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
26-05-2019--00-43-28  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 2
26-05-2019--00-43-28  -  [DB] database returned None for page_id: Henri_Poincaré, passage_idx: 0
26-05-2019--00-43-36  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
26-05-2019--00-43-38  -  [DB] database returned None for page_id: François_Truffaut, passage_idx: 0
26-05-2019--00-43-38  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
26-05-2019--00-43-43  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
26-05-2019--00-43-43  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
26-05-2019--00-43-44  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
26-05-2019--00-43-47  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
26-05-2019--00-43-50  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
26-05-2019--00-43-52  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
26-05-2019--00-43-54  -  [DB] database returned None for page_id: Árpád, passage_idx: 1
26-05-2019--00-43-58  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
26-05-2019--00-44-06  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
26-05-2019--00-44-06  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
26-05-2019--00-44-06  -  [DB] database returned None for page_id: Éomer, passage_idx: 0
26-05-2019--00-44-09  -  [DB] database returned None for page_id: École_Polytechnique_de_Montréal, passage_idx: 0
26-05-2019--00-44-15  -  [DB] database returned None for page_id: Andy_García, passage_idx: 5
26-05-2019--00-44-15  -  [DB] database returned None for page_id: Andy_García, passage_idx: 2
26-05-2019--00-44-15  -  [DB] database returned None for page_id: Andy_García, passage_idx: 6
26-05-2019--00-44-15  -  [DB] database returned None for page_id: Andy_García, passage_idx: 0
26-05-2019--00-44-20  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-44-21  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 15
26-05-2019--00-44-21  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
26-05-2019--00-44-21  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
26-05-2019--00-44-23  -  [DB] database returned None for page_id: Galápagos_Islands, passage_idx: 0
26-05-2019--00-44-26  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
26-05-2019--00-44-27  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 2
26-05-2019--00-44-27  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
26-05-2019--00-44-27  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 4
26-05-2019--00-44-27  -  [DB] database returned None for page_id: Frédéric_Auguste_Bartholdi, passage_idx: 0
26-05-2019--00-44-27  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 17
26-05-2019--00-44-27  -  [DB] database returned None for page_id: Franco-Provençal_language, passage_idx: 0
26-05-2019--00-44-27  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
26-05-2019--00-44-28  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
